idMeal,strMeal,strMealAlternate,strCategory,strArea,strCountry,strInstructions,strMealThumb,strTags,strYoutube,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strIngredient16,strIngredient17,strIngredient18,strIngredient19,strIngredient20,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strMeasure16,strMeasure17,strMeasure18,strMeasure19,strMeasure20,strSource,strImageSource,strCreativeCommonsConfirmed,dateModified
52890,Jam Roly-Poly,,Dessert,British,United Kingdom,"Put a deep roasting tin onto the bottom shelf of the oven, and make sure that there’s another shelf directly above it. Pull the roasting tin out on its shelf, fill two-thirds with boiling water from the kettle, then carefully slide it back in. Heat oven to 180C/160C fan/gas 4. Tear off a large sheet of foil and greaseproof paper (about 30 x 40cm). Sit the greaseproof on top of the foil and butter it.
Tip butter, flour and vanilla seeds into a food processor; pulse until the butter has disappeared. Tip into a mixing bowl. Stir through the suet, pour in the milk and work together with a cutlery knife until you get a sticky dough. You may need a drop more milk, depending on your flour.
Tip the dough out onto a floured surface, quickly pat together to smooth, then roll out to a square roughly 25 x 25cm. Spread the jam all over, leaving a gap along one edge, then roll up from the opposite edge. Pinch the jam-free edge into the dough where it meets, and pinch the ends roughly, too. Carefully lift onto the greased paper, join-side down (you might find a flat baking sheet helpful for this), loosely bring up the paper and foil around it, then scrunch together along the edges and ends to seal. The roly-poly will puff quite a bit during cooking so don’t wrap it tightly. Lift the parcel directly onto the rack above the tin and cook for 1 hr.
Let the pudding sit for 5 mins before unwrapping, then carefully open the foil and paper, and thickly slice to serve.",https://www.themealdb.com/images/media/meals/ysqupp1511640538.jpg,,https://www.youtube.com/watch?v=5ZYWVQ8imVA,Butter,Self-raising Flour,Vanilla,Suet,Milk,Raspberry Jam,Custard,,,,,,,,,,,,,,50g,250g,1 small,50g,150ml,100g ,to serve,,,,,,,,,,,,,,https://www.bbcgoodfood.com/recipes/13354/jam-rolypoly,,,
53351,Jamaican Banana Fritters,,Dessert,Jamaican,Jamaica,"Mash bananas with fork in bowl.
Add brown sugar, vanilla, extract, cinnamon, nutmeg and a pinch of salt. Sift in flour and stir with spoon until fully combined.
Add oil to a 10 inch skillet over medium-high heat. Once oil is hot, drop banana fritter batter in oil by the spoonful. Once one side is golden and bubbles appear on the top, flip fritter and cook until the other side is browned as well.
Remove fritters and drain on paper towels. Enjoy",https://www.themealdb.com/images/media/meals/ul2uy31764794321.jpg,,https://www.youtube.com/shorts/I3wZ04FgW0I,Banana,Vanilla Extract,Cinnamon,Nutmeg,Brown Sugar,Salt,All purpose flour,Oil,,,,,,,,,,,,,3 Medium,1 tsp,1/2 tsp,1/4 tsp,3  tablespoons,Pinch,1 cup,For frying, , , , , , , , , , , , ,https://www.myforkinglife.com/banana-fritters/#recipe,,,2025-12-03 20:36:27
53348,Jamaican Spice Bun Recipe,,Dessert,Jamaican,Jamaica,"Soak the craisins, raisins, and cherries in the 1 cup of beer. Set aside and allow to soak for 30 minutes.
Preheat the oven to 325 degrees Fahrenheit. Grease an 8x4 loaf pan. Set aside.
Combine all-purpose flour, baking powder, ground cinnamon, salt, in a large bowl and set aside.
In another bowl, combine brown sugar, egg, milk, honey, melted butter, molasses, browning, vanilla extract, and the beer that’s soaking the fruit. Do not pour the fruit in at this time, just the beer. Mix to combine.
Remove 2 tablespoon of flour from the flour mixture and toss the fruit in it. Set aside.
Make a well in the middle of the bowl of dry ingredients and pour in wet mixture, stirring until fully combined. And the fruits to the mixture and stir until incpororated.
Pour mixture into prepared loaf pan and bake in the preheated oven for 50-60 minutes or until a toothpick comes out clean.
Cool for 5 minutes in the pan and then move to a cooling rack to finish cooling. Serve with slices of cheddar cheese.",https://www.themealdb.com/images/media/meals/08c5f41764791918.jpg,,,All purpose flour,Baking Powder,Ground Cinnamon,Salt,Egg,Brown Sugar,Beer,Milk,Honey,Unsalted Butter,Molasses,Caramelized Sugar Sauce,Vanilla Extract,Dried cranberries,Raisins,Dried Cherries,,,,,380g,2 tsp,2 tsp,1/2 tsp,1 large,150g,250g,1/3 cup,1/4 cup,4 tablespoons,1 tablespoon,1 tsp,1 tsp,1/2 cup,1/2 cup,1/2 cup, , , , ,https://www.myforkinglife.com/easter-spice-bread-jamaican-style/#recipe,,,2025-12-03 19:56:32
53344,Jamaican Sweet Potato Pudding,,Dessert,Jamaican,Jamaica,"Preheat oven to 350°F (175°C). Grease and line a 9-inch round pan or loaf pan with parchment paper.
Place your cut sweet potatoes in the bowl of a food processor and process until finely grated. In a small bowl, toss raisins in 2 teaspoons flour from the ½ cup. Set aside.
In a large bowl, combine grated sweet potatoes, light brown sugar, all-purpose flour, vanilla extract, allspice, cinnamon, nutmeg, ginger, and salt. Stir in 1½ cups of coconut milk until a batter forms. Fold in the raisins that were tossed in the flour.
Pour the batter into the prepared pan and smooth the top. Bake uncovered for 1 hour 30 minutes, until mostly set but still slightly soft in the center",https://www.themealdb.com/images/media/meals/xj9sa81764788866.jpg,,https://www.youtube.com/watch?v=8W8hZeGuiOc,Sweet Potatoes,Coconut Milk,Brown Sugar,All purpose flour,Vanilla Extract,Allspice,Ground Cinnamon,Ground Nutmeg,Ground Ginger,Salt,Raisins,Coconut Milk,Brown Sugar,Ground Cinnamon,Ground Nutmeg,,,,,,2 Lbs,1 1/2 cup ,1 1/2 cup ,1/2 cup,1 tablespoon,1 teaspoon,1 tsp,1 tsp,1/2 tsp,1/4 tsp,1/2 cup,3/4 cup,1 tablespoon,1/8 teaspoon,1/8 teaspoon, , , , , ,https://www.myforkinglife.com/jamaican-sweet-potato-pudding/#recipe,,,2025-12-03 19:05:31
52859,Key Lime Pie,,Dessert,United States,United States,"Heat the oven to 160C/fan 140C/gas 3. Whizz the biscuits to crumbs in a food processor (or put in a strong plastic bag and bash with a rolling pin). Mix with the melted butter and press into the base and up the sides of a 22cm loose-based tart tin. Bake in the oven for 10 minutes. Remove and cool.
Put the egg yolks in a large bowl and whisk for a minute with electric beaters. Add the condensed milk and whisk for 3 minutes then add the zest and juice and whisk again for 3 minutes. Pour the filling into the cooled base then put back in the oven for 15 minutes. Cool then chill for at least 3 hours or overnight if you like.
When you are ready to serve, carefully remove the pie from the tin and put on a serving plate. To decorate, softly whip together the cream and icing sugar. Dollop or pipe the cream onto the top of the pie and finish with extra lime zest.",https://www.themealdb.com/images/media/meals/qpqtuu1511386216.jpg,"Cake,Pie,Desert,Fruity,Sour",https://www.youtube.com/watch?v=q4Rz7tUkX9A,Digestive Biscuits,Butter,Condensed Milk,Egg Yolks,Lime,Double Cream,Icing Sugar,Lime,,,,,,,,,,,,,300g,150g,400g,3,4,300ml ,1 tbls,to serve,,,,,,,,,,,,,https://www.bbcgoodfood.com/recipes/2155644/key-lime-pie,,,
53216,Knafeh,,Dessert,Saudi Arabian,Saudi Arabia,"1
Take kanfhe in a bowl and roughly cut them. Pour melted butter, yellow food color and mix well with your hands.
In a separate bowl mix milk, cream cheese, sugar, cornstarch well.
2
Turn on the flame and boil the liquid, when it gets thick turn off the flame let it cool down a little bit.
Add mozzarella in it and mix it well.
Now make a base with half of the kanfhe in a dish, gently press it to level the dough well.
Pour the cheese mixture on the top and level it with a spoon.
3
Cover it with the other half of the kanfhe.
Put the dish in a preheated oven at 200 degree for about 20-25 minutes.
It's ready when kunafa is golden and crunchy in the surface.
4
Boil water in a pan and dissolve sugar in it for 4–5 minutes. OR cook it until slightly thicken and keep on stirring. Add lemon juice with rose water, mix well.
Evenly pour the syrup over the kunafa as soon as it comes out of the oven.
Your kunafa is ready to serve.",https://www.themealdb.com/images/media/meals/76nffj1763593933.jpg,,https://www.youtube.com/watch?v=3EF_R7__xu4,Knafeh,Unsalted Butter,Yellow Food Colouring,Mozzarella,Cream Cheese,Milk,Sugar,Corn Flour,Sugar,Water,Rose water,Lemon Juice,,,,,,,,,400g,6 tablespoons,1 pinch,1 cup,1/4 cup,1 1/2 cup ,4 tablespoons,2 tablespoons,1 cup,1 cup,1 tsp,1/2 teaspoon, , , , , , , , ,https://cookpad.com/eng/recipes/24934496?ref=search&search_term=saudi+arabia,,,2025-11-19 23:10:17
53015,Krispy Kreme Donut,,Dessert,United States,United States,"Dissolve yeast in warm water in 2 1/2-quart bowl. Add milk, sugar, salt, eggs, shortening and 2 cups flour. Beat on low for 30 seconds, scraping bowl constantly. Beat on medium speed for 2 minutes, scraping bowl occasionally. Stir in remaining flour until smooth. Cover and let rise until double, 50-60 minutes. (Dough is ready when indentation remains when touched.) Turn dough onto floured surface; roll around lightly to coat with flour. Gently roll dough 1/2-inch thick with floured rolling pin. Cut with floured doughnut cutter. Cover and let rise until double, 30-40 minutes.
Heat vegetable oil in deep fryer to 350°. Slide doughnuts into hot oil with wide spatula. Turn doughnuts as they rise to the surface. Fry until golden brown, about 1 minute on each side. Remove carefully from oil (do not prick surface); drain. Dip the doughnuts into creamy glaze set on rack.


Glaze: 
Heat butter until melted. Remove from heat. Stir in powdered sugar and vanilla until smooth. Stir in water, 1 tablespoon at a time, until desired consistency.",https://www.themealdb.com/images/media/meals/4i5cnx1587672171.jpg,,https://www.youtube.com/watch?v=SamYg6IUGOI,Yeast,Water,Water,Sugar,Salt,Eggs,Shortening,Flour,Canola Oil,Milk,Sugar,Vanilla,Boiling Water,Butter,,,,,,,1/4 ounce,1/4 cup,1 1/2 cups ,1/2 cup ,1 tsp ,2,1/3 cup,5 drops,Sprinking,1/2 cup,2 cups ,1 1/2 cups ,6 tablespoons, 1/3 cup, , , , , , ,https://www.mythirtyspot.com/krispy-kreme-copycat-recipe-for/,,,
53128,Kvæfjord Cake “Verdens Beste” (World’s Best Cake),,Dessert,Norway,Norway,"Vanilla custard
▢
Separate the egg yolks and set aside the whites to use in the meringue.
▢
Whisk together the egg yolks, cornstarch and sugar in a bowl.
▢
Heat the cream and milk in a saucepan. Split open the vanilla pod and add the beans to the saucepan. Once the milk begins to bubble pour about half of it into the bowl with the egg mixture, whisking constantly. Then return the saucepan to the heat and pour the egg mixture back into the saucepan with remaining milk, whisking constantly. Once the mixture thickens lower the heat and continue whisking for about 30 seconds.
▢
Pour the custard into a clean bowl and cover with plastic wrap, placing the plastic directly on the top layer of the custard. Chill in the fridge.
Cake
▢
Mix together butter and sugar until light and fluffy. Add egg yolks one at a time, setting aside the egg whites for the meringue. Add the flour mixed with baking powder. Stir in the milk, beating until smooth (you can use an electric mixer if you prefer).
▢
Preheat oven to 320°F (160°C). Cover a baking sheet with baking paper and spread out the batter into a large, even rectangle.
Meringue topping
▢
Whisk together the egg whites and sugar until you get glossy, stiff peaks. The meringue should hold its form – if it still melts continue whisking.
▢
Spread out the meringue on top of the cake batter. Use a spatula to form light waves with the meringue. Sprinkle almonds on top of the meringue. Bake for about 30 minutes, until the meringue and almonds are golden.
Cream filling
▢
Whisk the cream into stiff peaks. Carefully fold in the vanilla custard.
Assembly
▢
Once the cake has cooled, cut it in half. You can use scissors for this, or a knife on a cutting board, slicing through the baking paper as well.
▢
Place half of the cake on a serving platter with the meringue side down and peel off the baking paper.
▢
Spread the cream filling across the cake. Then carefully remove the other half of the cake from the baking paper and place it over the cream filling, meringue side up.
▢
Serve with fresh berries.

",https://www.themealdb.com/images/media/meals/gdn1ot1763075684.jpg,,https://www.youtube.com/watch?v=FjQRhFS3aZU,Egg Yolks,Cornstarch,Granulated Sugar,Heavy Cream,Milk,vanilla pod,Butter,Granulated Sugar,Egg Yolks,Flour,Baking Powder,Milk,Egg White,Granulated Sugar,Almonds,Whipping Cream,,,,,2 large,2 tblsp,1/4 cup,2/3 Cup,3/4 cup ,1,2/3 Cup,3/4 cup ,5 Large,1 1/4 cup,1.5 tsp,1/2 cup,7,1 1/2 cups ,Sliced,1 1/4 cup, , , , ,https://scandinaviancookbook.com/kvaefjord-cake-verdens-beste-worlds-best-cake/,,,2025-11-12 12:18:38
53104,Lamingtons,,Dessert,Australian,Australia,"step 1
Heat the oven to 200C/180C fan/gas 6. Butter and line a 20 x 30cm rectangle tin.

step 2
Beat the butter and sugar in a free-standing mixer until pale and fluffy. Add the eggs one at a time and beat well. Beat through the flour, milk and salt until fully combined, then spoon into the tin. Bake in the oven for 25 mins or until golden and firm to the touch. Set aside to cool completely.

step 3
Slice the sponge horizontally to create two halves. Trim the edges to make perfect corners. Cut the sponge into 18 squares. Lightly whip the cream with the icing sugar until it reaches soft peaks. Spread a little of the jam on half of the sponge squares then pipe or spread over a little of the cream. Sandwich each one with a second square of sponge then set aside in the fridge to chill.

step 4
To make the icing, whisk together the melted butter and milk in a bowl. Sieve the cocoa powder and icing sugar together in a seperate bowl. Gradually add the cocoa and sugar to the butter and milk mixture, whisking continuously to ensure there are no lumps. If it gets lumpy, whizz with a hand blender until smooth.

step 5
Divide the coconut between three shallow bowls (this keeps it from getting coated in too much chocolate whilst you’re dipping).

step 6
Dip each lamington in the icing until completely covered. Roll in the coconut and set on a wire rack. Repeat with the remaining sponges. Chill for a minimum of 1 hr.",https://www.themealdb.com/images/media/meals/j2n7vg1761848636.jpg,,https://www.youtube.com/watch?v=CbHWqzw4Qxg,Salted Butter,Golden Caster Sugar,Egg,Self-raising Flour,Milk,Salt,Double Cream,Icing Sugar,Raspberry Jam,Desiccated Coconut,Unsalted Butter,Milk,Cocoa Powder,Icing Sugar,,,,,,,125g,250g,3 Large,250g,3  tablespoons,1/2 teaspoon,250ml,2 tblsp,200g,350g,80g,250ml,50g,400g, , , , , , ,https://www.bbcgoodfood.com/recipes/lamingtons,,,2025-10-30 17:27:13
52900,Madeira Cake,,Dessert,British,United Kingdom,"Pre-heat the oven to 180C/350F/Gas 4. Grease an 18cm/7in round cake tin, line the base with greaseproof paper and grease the paper.
Cream the butter and sugar together in a bowl until pale and fluffy. Beat in the eggs, one at a time, beating the mixture well between each one and adding a tablespoon of the flour with the last egg to prevent the mixture curdling.
Sift the flour and gently fold in, with enough milk to give a mixture that falls slowly from the spoon. Fold in the lemon zest.
Spoon the mixture into the prepared tin and lightly level the top. Bake on the middle shelf of the oven for 30-40 minutes, or until golden-brown on top and a skewer inserted into the centre comes out clean.
Remove from the oven and set aside to cool in the tin for 10 minutes, then turn it out on to a wire rack and leave to cool completely.
To serve, decorate the cake with the candied peel.",https://www.themealdb.com/images/media/meals/urtqut1511723591.jpg,"Cake,Light,Baking,Desert",https://www.youtube.com/watch?v=-YDh4WEmK_E,Butter,Caster Sugar,Eggs,Self-raising Flour,Milk,Lemon,Mixed Peel,,,,,,,,,,,,,,175g,175g,3,250g,3 tbs,Zest of 1,To Glaze,,,,,,,,,,,,,,https://www.bbc.co.uk/food/recipes/madeiracake_73878,,,
53221,Mamoul (Eid biscuits),,Dessert,Saudi Arabian,Saudi Arabia,"1
Mix butter with sugar until creamy.
2
Add oil flour and semolina and mix.
3
Add warm milk and don't knead too much
4
Cover and leave aside for an hour or less until you prepare the filling
5
For the dates filling, fry some sesame in a pan then add butter. Add the dates paste and mixed well with sesame and butter. Then add a little bit of water until it's mushy. Be careful don't make it too mushy.
6
Take it of the pan, put in a plate until it's cool. Then start to shape balls that weigh 15 gm.
7
Refrigerate for 1/2 an hour.
8
Get back to the dough and shape it as balls that weigh 30 gm.
9
Take the date filling out of the fridge and start to stuff each dough ball with dates ball.
Then use the mamoul mould to give it this shape.
10
In a preheated oven 180 degrees, put it for 20 minutes until golden from below and little bit golden from above.",https://www.themealdb.com/images/media/meals/35kejr1763599712.jpg,"Celebration,Party, Eid",https://www.youtube.com/watch?v=RqBeOaXvqGM,Plain Flour,Semolina,Sunflower Oil,Unsalted Butter,Milk,Icing Sugar,,,,,,,,,,,,,,,300g,200g,25g,250g,50 ml ,60g, , , , , , , , , , , , , , ,https://cookpad.com/eng/recipes/16901544?ref=search&search_term=saudi+arabia,,,2025-11-20 00:44:57
53132,Mazariner – Scandinavian Almond Tartlets,,Dessert,Norway,Norway,"Shells
▢
Combine the flour and powdered sugar in a food processor. Add the butter and pulse until it's evenly distributed. Add the egg and pulse until the dough comes together.
▢
Roll out the dough on a floured surface. Cut the dough in circles with a large mug. Press the circles down into a greased muffin pan. Put the pan of shells in the fridge while you prepare the almond filling.
Almond filling
▢
Preheat oven to 355°F (180°C).
▢
Whisk the egg and powdered sugar together until thick and airy. Melt the butter and stir it into the egg mixture. Stir in the vanilla, flour, and almond extract. Stir in the almond flour.
▢
Pipe or spoon the almond filling onto the shells, filling the shells about 3/4 full.
▢
Bake the mazariner for 20 – 25 minutes, until light golden brown. Cool on a wire rack.
Glaze
▢
Mix together the powdered sugar and liquid until you get a spreadable glaze. Spread the glaze on top of the mazariner and if you wish, decorate with sprinkles, or anything you like.",https://www.themealdb.com/images/media/meals/uh1n5u1763075545.jpg,,https://www.youtube.com/watch?v=ZpZ_8mcmNLI,Flour,Powdered Sugar,Butter,Egg,Egg,Powdered Sugar,Butter,Vanilla Extract,Flour,Almond Flour,Almond Extract,Powdered Sugar,Heavy Cream,Almond Extract,,,,,,,3 Cups,1 1/4 cup,200g,1,3,1 1/4 cup,100g ,2 teaspoons,2 tblsp,2 cups ,1 teaspoon,2 cups,3  tablespoons,1/4 tsp, , , , , , ,https://scandinaviancookbook.com/mazariner-scandinavian-almond-tartlets/,,,2025-11-12 13:04:29
52991,Mince Pies,,Dessert,British,United Kingdom,"To make the pastry, rub 225g cold, diced butter into 350g plain flour, then mix in 100g golden caster sugar and a pinch of salt.

Combine the pastry into a ball – don’t add liquid – and knead it briefly. The dough will be fairly firm, like shortbread dough. You can use the dough immediately, or chill for later.

Preheat the oven to 200C/gas 6/fan 180C. Line 18 holes of two 12-hole patty tins, by pressing small walnut-sized balls of pastry into each hole.

Spoon 280g mincemeat into the pies.

Take slightly smaller balls of pastry than before and pat them out between your hands to make round lids, big enough to cover the pies. 

Top the pies with their lids, pressing the edges gently together to seal – you don’t need to seal them with milk or egg as they will stick on their own. (The pies may now be frozen for up to 1 month).

Beat 1 small egg and brush the tops of the pies. Bake for 20 mins until golden. Leave to cool in the tin for 5 mins, then remove to a wire rack.

To serve, lightly dust with icing sugar.",https://www.themealdb.com/images/media/meals/qe8pf51576795532.jpg,Christmas,https://www.youtube.com/watch?v=PnXft7lQNJE,Butter,Plain Flour,Caster Sugar,Mincemeat,Egg,Icing Sugar,,,,,,,,,,,,,,,225g,350g,100g ,280g,1 small,Topping, , , , , , , , , , , , , , ,https://www.bbcgoodfood.com/recipes/2174/unbelievably-easy-mince-pies,,,
53304,Mini bundt cakes,,Dessert,Polish,Poland,"step 1
Heat the oven to 180C/160C fan/gas 4. Melt 25g butter and generously brush into the holes of a mini bundt tins. Tip a little flour into each hole and shake to coat, then tip out the excess. Beat the butter, caster sugar and a pinch of salt together using an electric whisk. Add the eggs, one at a time, beating well after each addition. Combine the flour and baking powder in a separate bowl, then sift this into the wet ingredients and stir until smooth. Combine the cocoa powder and milk in a small bowl until smooth.

step 2
Spoon 1 tbsp of the plain batter into each hole of the bundt tin. Mix the remaining plain batter with the cocoa powder mixture, then divide this between the holes. Bake for 15-18 mins, or until a skewer inserted into the cakes comes out clean. Leave to cool in the tin for 5 mins, then turn out onto a wire rack and leave to cool completely. Dust with icing sugar to serve.

step 3
Pour 1 tablespoon of light batter into each mold. Mix the remaining batter with the stirred cocoa mixture and then fill the molds with a tablespoon.

step 4
Bake the mini Bundt cakes in the preheated oven for 15-18 minutes , depending on the size of the molds. After 15 minutes of baking time, use a toothpick to test with a skewer and, if necessary, bake for another 3 minutes. Let the mini Bundt cakes cool down completely in the tin. Then carefully remove from the mold. Dust with some icing sugar and serve. Enjoy your meal!",https://www.themealdb.com/images/media/meals/tzt3it1764363293.jpg,,https://www.youtube.com/watch?v=4agkoGMcL2w,Butter,Plain Flour,Caster Sugar,Egg,Baking Powder,Cocoa Powder,Milk,Icing Sugar,,,,,,,,,,,,,150g,175g,125g,3,1 tsp,2 tsp,3  tablespoons,1 tablespoon, , , , , , , , , , , , ,https://www.bbcgoodfood.com/recipes/mini-bundt-cakes,,,2025-11-28 20:52:21
52924,Nanaimo Bars,,Dessert,Canadian,Canada,"Start by making the biscuit base. In a bowl, over a pan of simmering water, melt the butter with the sugar and cocoa powder, stirring occasionally until smooth. Whisk in the egg for 2 to 3 mins until the mixture has thickened. Remove from heat and mix in the biscuit crumbs, coconut and almonds if using, then press into the base of a lined 20cm square tin. Chill for 10 mins.
For the middle layer, make the custard icing; whisk together the butter, cream and custard powder until light and fluffy, then gradually add the icing sugar until fully incorporated. Spread over the bottom layer and chill in the fridge for at least 10 mins until the custard is no longer soft.
Melt the chocolate and butter together in the microwave, then spread over the chilled bars and put back in the fridge. Leave until the chocolate has fully set (about 2 hrs). Take the mixture out of the tin and slice into squares to serve.",https://www.themealdb.com/images/media/meals/vwuprt1511813703.jpg,"Treat,Snack,Dairy",https://www.youtube.com/watch?v=MMrE4I1ZtWo,Custard,Caster Sugar,Cocoa,Egg,Digestive Biscuits,Desiccated Coconut,Almonds,Butter,Double Cream,Custard Powder,Icing Sugar,Dark Chocolate,Butter,,,,,,,,125g,50g,5 tbs,1 beaten,200g shredded,100g ,50g,100g ,4 tbs,3 tbs,250g,150g,50g,,,,,,,,https://www.bbcgoodfood.com/recipes/nanaimo-bars,,,
52858,New York cheesecake,,Dessert,United States,United States,"Position an oven shelf in the middle of the oven. Preheat the oven to fan 160C/conventional 180C/gas 4. Line the base of a 23cm springform cake tin with parchment paper. For the crust, melt the butter in a medium pan. Stir in the biscuit crumbs and sugar so the mixture is evenly moistened. Press the mixture into the bottom of the pan and bake for 10 minutes. Cool on a wire rack while preparing the filling.
For the filling, increase the oven temperature to fan 200C/conventional 240C/gas 9. In a table top mixer fitted with the paddle attachment, beat the soft cheese at medium-low speed until creamy, about 2 minutes. With the mixer on low, gradually add the sugar, then the flour and a pinch of salt, scraping down the sides of the bowl and the paddle twice.
Swap the paddle attachment for the whisk. Continue by adding the vanilla, lemon zest and juice. Whisk in the eggs and yolk, one at a time, scraping the bowl and whisk at least twice. Stir the 284ml carton of soured cream until smooth, then measure 200ml/7fl oz (just over 3⁄4 of the carton). Continue on low speed as you add the measured soured cream (reserve the rest). Whisk to blend, but don't over-beat. The batter should be smooth, light and somewhat airy.
Brush the sides of the springform tin with melted butter and put on a baking sheet. Pour in the filling - if there are any lumps, sink them using a knife - the top should be as smooth as possible. Bake for 10 minutes. Reduce oven temperature to fan 90C/conventional 110C/gas 1⁄4 and bake for 25 minutes more. If you gently shake the tin, the filling should have a slight wobble. Turn off the oven and open the oven door for a cheesecake that's creamy in the centre, or leave it closed if you prefer a drier texture. Let cool in the oven for 2 hours. The cheesecake may get a slight crack on top as it cools.
Combine the reserved soured cream with the 142ml carton, the sugar and lemon juice for the topping. Spread over the cheesecake right to the edges. Cover loosely with foil and refrigerate for at least 8 hours or overnight.
Run a round-bladed knife around the sides of the tin to loosen any stuck edges. Unlock the side, slide the cheesecake off the bottom of the tin onto a plate, then slide the parchment paper out from underneath.",https://www.themealdb.com/images/media/meals/swttys1511385853.jpg,"Desert,Dairy,Pudding,Cake,Breakfast",https://www.youtube.com/watch?v=tspdJ6hxqnc,Butter,Sour Cream,Sugar,Cream Cheese,Caster Sugar,Plain Flour,Lemon Juice,Eggs,Sour Cream,Sour Cream,Caster Sugar,Lemon Juice,,,,,,,,,85g,140g,1tbsp,900g,250g,3 tbs,1 ½ teaspoons,3 Large,250ml,150ml,1 tbsp,2 tsp,,,,,,,,,https://www.bbcgoodfood.com/recipes/2869/new-york-cheesecake,,,
53347,No-Churn Rum Raisin Ice Cream,,Dessert,Jamaican,Jamaica,"Heat the rum in a small saucepan over medium heat until warm (do not boil). Remove from heat and stir in the raisins and vanilla extract. Let the mixture sit for at least 30 minutes. After soaking, drain off the extra rum, but keep ¼ cup of the rum and reserve it to mix into your ice cream base.
In a large bowl, whisk together the sweetened condensed milk, dark brown sugar, cinnamon, allspice, salt, and reserved rum (¼ cup). Stir until the brown sugar is fully dissolved.
In a separate bowl, whip the cold heavy cream with an electric mixer until stiff peaks form.
Gently fold the whipped cream into the condensed milk mixture until fully combined, being careful not to deflate the cream. Fold in the drained rum-soaked raisins to distribute them evenly.
Pour the mixture into a loaf pan or freezer-safe container. Smooth the top and cover with plastic wrap or an airtight lid. Freeze for at least 6 hours, or until firm.
Let the ice cream sit at room temperature for 5–10 minutes before scooping for the best texture.",https://www.themealdb.com/images/media/meals/s9qyzd1764790772.jpg,,https://www.youtube.com/watch?v=6WpzVZrOwIs,Dark Rum,Raisins,Vanilla Extract,Condensed Milk,Brown Sugar,Ground Cinnamon,Allspice,Heavy Cream,Salt,,,,,,,,,,,,1/2 cup,1 cup,1 tsp,14 oz jar,2 tablespoons,1/4 tsp,1/8 teaspoon,2 cups,Pinch, , , , , , , , , , , ,https://www.myforkinglife.com/rum-raisin-ice-cream/#recipe,,,2025-12-03 19:36:58
53129,Norwegian Krumkake,,Dessert,Norway,Norway,"▢
Whisk the egg and sugar until the mixture thickens.
▢
Melt the butter and let it cool slightly, then add the butter to the egg mixture.
▢
Mix in spices and then slowly add the flour while stirring to avoid lumps. 
▢
Let the batter rest for at least 30 minutes. This improves the texture of the krumkaker.
▢
Spoon about one heaping tablespoon of batter onto iron and bake. If the batter is too thick, add some water to it.
▢
While still hot, shape the krumkake with a wooden krumkake roller or over a cup (if using a cup, make them a bit thicker). The krumkaker harden quickly, so you can just let them sit on the roller/cup until the next krumkake is ready to be shaped. 
▢
After completely cooled, store the krumkaker in a metal or glass tin lined with paper towels at the bottom. You can also freeze them!",https://www.themealdb.com/images/media/meals/z9g8011763075640.jpg,,https://www.youtube.com/watch?v=7JXuI2V2MLg,Egg,Sugar,Butter,Cardamom,Nutmeg,Salt,Flour,Water,,,,,,,,,,,,,3 Large,3/4 cup,2/3 Cup,1 teaspoon,1 pinch,1/2 teaspoon,1 1/4 cup,Splash, , , , , , , , , , , , ,https://scandinaviancookbook.com/norwegian-krumkake/,,,2025-11-12 12:27:59
52854,Pancakes,,Dessert,United States,United States,"Put the flour, eggs, milk, 1 tbsp oil and a pinch of salt into a bowl or large jug, then whisk to a smooth batter. Set aside for 30 mins to rest if you have time, or start cooking straight away.
Set a medium frying pan or crêpe pan over a medium heat and carefully wipe it with some oiled kitchen paper. When hot, cook your pancakes for 1 min on each side until golden, keeping them warm in a low oven as you go.
Serve with lemon wedges and sugar, or your favourite filling. Once cold, you can layer the pancakes between baking parchment, then wrap in cling film and freeze for up to 2 months.",https://www.themealdb.com/images/media/meals/rwuyqx1511383174.jpg,"Breakfast,Desert,Sweet,Fruity",https://www.youtube.com/watch?v=LWuuCndtJr0,Flour,Eggs,Milk,Sunflower Oil,Sugar,Raspberries,Blueberries,,,,,,,,,,,,,,100g ,2 large,300ml ,1 tbls,to serve,to serve,to serve,,,,,,,,,,,,,,https://www.bbcgoodfood.com/recipes/2907669/easy-pancakes,,,
